ano,trimestre,departamento,municipio,impuestomes1,impuestomes2,impuestomes3,totalimpuesto
2018,1,BOYACA,VILLA DE LEYVA,144802672.871605,133374681.265873,148657464.863343,426834819.00082
2018,2,CUNDINAMARCA,CAPARRAPI,1888795,1854851,1962322,5705968
2018,1,CESAR,CHIMICHAGUA,11126819,4908443,5055109,21090371
2018,1,BOYACA,TUNUNGUA,73758.5395362713,74034.6166807542,72851.8722619068,220645.028478932
2018,1,TOLIMA,CARMEN DE APICALA,7146602,6781166,8525004,22452772
2018,2,BOYACA,SACHICA,228167.200440857,227260.77569319,231505.412677959,686933.388812006
2018,1,NARIÑO,PUPIALES,5696443,6925723,6090690,18712856
2018,2,BOYACA,BOYACA,97856.1209871224,97467.3744468569,99287.8101165123,294611.305550492
2018,1,CORDOBA,TUCHIN,64660139,58705193,64409133,187774465
2018,1,TOLIMA,SANDAÑA,25707930,25010493,28926069,79644492
2018,1,CASANARE,MONTEREY,1329425959.61822,1206909844.67914,1368462249.94674,3904798054.2441
2018,1,SANTANDER,ALBANIA,95061484,87542308,97600032,280203824
2018,1,PUTUMAYO,ORITO,76760057,76542084,74803231,228105372
2018,1,HUILA,CAMPOALEGRE,1765092.37552584,6136919.45027241,6860502.51653585,14762514.3423341
2018,1,HUILA,YAGUARA,27420606.040421,35222365.0325286,39118164.0732208,101761135.14617
2018,1,TOLIMA,PIEDRAS,19638509,19264860,23015854,61919223
2018,1,ANTIOQUIA,ZARAGOZA,369589831,335563637,368150553,1073304021
2018,1,TOLIMA,NATAGAIMA,37267330,37388055,44607885,119263270
2018,1,META,CUMARAL,304856795.611427,258093168.368059,285803554.765911,848753518.745397
2018,2,HUILA,CAMPOALEGRE,1862998.75081469,1743676.3425039,2444378.1130883,6051053.20640689
2018,1,ARAUCA,FORTUL,56563041.5499709,31069279.4099843,50053830.932118,137686151.892073
2018,1,CASANARE,SAN LUIS DE PALENQUE,33378510.6991887,32313277.7925025,36322445.1993886,102014233.69108
2018,1,BOYACA,ZETAQUIRA,168552703.418864,155250918.099856,173039470.101555,496843091.620274
2018,2,CASANARE,NUNCHIA,10803767.1551011,9913183.36352546,9620305.6933431,30337256.2119697
2018,2,BOYACA,ZETAQUIRA,380224.084558397,378713.593483269,385786.973043075,1144724.65108474
2018,1,BOYACA,RAMIRIQUI,124582560.277757,114750807.08389,127898864.260283,367232231.621929
2018,1,NARIÑO,ALDANA,1590805,1934097,1700903,5225805
2018,2,HUILA,HOBO,272454.362767365,255004.050089503,357478.222072202,884936.634929071
2018,1,NARIÑO,BARBACOAS,25525879,31034305,27292505,83852689
2018,2,ANTIOQUIA,REMEDIOS,104806908,95337633,98260534,298405075
2018,1,BOYACA,SAMACA,168549120.861229,155247322.13276,173035931.582045,496832374.576034
2018,1,ANTIOQUIA,SEGOVIA,162031452,147112116,161401227,470544795
2018,1,CORDOBA,LA APARTADA,98391359,89326812,98010623,285728794
2018,1,BOLIVAR,MOMPOS,53387063,49386632,51504272,154277967
2018,1,BOYACA,VENTAQUEMADA,58627155.4012795,54000448.6852125,60187768.6649886,172815372.751481
2018,1,TOLIMA,LERIDA,33944273,32589982,38577526,105111781
2018,1,SANTANDER,JESÚS MARIA,131623593,121212425,135138506,387974524
2018,2,CASANARE,HATO COROZAL,12710103.9247917,11662375.6294519,11317819.367564,35690298.9218076
2018,1,NORTE DE SANTANDER,CUCUTA,28666834,0,0,28666834
2018,1,BOYACA,PAEZ,161219534.195386,148496070.219821,165511282.910628,475226887.325835
2018,1,TOLIMA,MARIQUIRTA,34190621,32298511,37959948,104449080
2018,2,CORDOBA,PLANETA RICA,29942554,27237253,28072304,85252111
2018,1,BOLIVAR,MARIA LA BAJA,48988846,53602794,57786413,160378053
2018,1,CASANARE,HATO COROZAL,171729512.502383,104556861.680667,155890824.180564,432177198.363614
2018,1,SANTANDER,SIMACOTA,55705601,54627182,60849324,171182107
2018,1,PUTUMAYO,VALLE DEL GUAMUEZ,21593032,18369596,19135896,59098524
2018,2,SANTANDER,BOLIVAR,6938413,6920285,5856692,19715390
2018,2,CASANARE,SABANALARGA,27905087.1400037,25604795.2184345,24848320.4823105,78358202.8407486
2018,1,TOLIMA,GUAMO,35126191,34853393,41130964,111110548
2018,2,BOYACA,SAMACA,376512.451232246,375016.705117369,382021.036470159,1133550.19281977
2018,1,BOYACA,CAMPOHERMOSO,161224086.150969,148500639.213308,165515778.911888,475240504.276164
2018,1,CESAR,RIO DE ORO,16688825,15602924,17575149,49866898
2018,1,SUCRE,SAN JUAN BETULIA,25863590,22462491,23442637,71768718
2018,1,MAGDALENA,SAN ZENON,4609551,3635396,3788802,12033749
2018,1,CESAR,LA GLORIA,73816199,64713498,70766277,209295974
2018,1,MAGDALENA,SAN SEBASTIÁN BUENAVISTA,41705738,36706885,38315475,116728098
2018,1,NORTE DE SANTANDER,EL CARMEN,11907466,0,0,11907466
2018,1,ARAUCA,SARAVENA,262928222.387154,185245031.176877,285764983.744313,733938237.308344
2018,1,SUCRE,TOLU,83177498,91011458,98114769,272303725
2018,1,CORDOBA,MOMIL,71701397,65099574,71422430,208223401
2018,1,CASANARE,PAZ DE ARIPORO,78679499.4187167,47903714.305279,71422854.4317859,198006068.155782
2018,1,TOLIMA,GUAYABAL,36897843,34585682,40506249,111989774
2018,2,BOYACA,SUTAMARCHAN,18918.4133947661,18843.2574650159,19195.2002378309,56956.8710976129
2018,1,CORDOBA,PURÍSIMA,22555108,20476454,22468108,65499670
2018,1,CESAR,SAN ALBERTO,39078240,36527759,41144831,116750830
2018,1,TOLIMA,COYAIMA,21470432,21539984,25699468,68709884
2018,1,BOLIVAR,TALAIGUA NUEVO,22874314,21160283,22067611,66102208
2018,2,BOYACA,BRICEÑO,120082.254669606,119605.211837955,121839.124417853,361526.590925414
2018,1,CALDAS,LA DORADA,122265101,113917811,133527583,369710495
2018,2,CORDOBA,LA APARTADA,22739768,20685237,21319413,64744418
2018,1,BOYACA,CUBARA,19853100.4928982,2120901.393175,2087018.80691781,24061020.692991
2018,2,ANTIOQUIA,ZARAGOZA,86003175,78232812,80631307,244867294
2018,1,ANTIOQUIA,PUERTO TRIUNFO,43096206,40120794,47011181,130228181
2018,1,SANTANDER,PUENTE NACIONAL,219372654,202020709,225230844,646624207
2018,1,DEPARTAMENTO NN,MUNICIPIO NN,459191,0,0,459191
2018,1,HUILA,PALERMO,23008545.4679988,30757696.7488095,34151020.036336,87917262.2531442
2018,1,CESAR,PELAYA,41488624,36287214,37818372,115594210
2018,1,BOYACA,JENESANO,197858109.727017,182242939.964571,203125284.487343,583226334.178931
2018,1,BOYACA,CALDAS,42147.7368778693,42305.4952461453,41629.6412925182,126082.873416533
2018,1,TOLIMA,HONDA,17490314,16359628,19141824,52991766
2018,1,TOLIMA,SAN LUIS,1336983,1326599,1565539,4229121
2018,1,ARAUCA,TAME,163823656.062875,89986018.4131385,144971014.323569,398780688.799583
2018,1,MAGDALENA,SANTA BARBARA DE PINTO,4160186,1835209,1890045,7885440
2018,2,BOYACA,VENTAQUEMADA,132385.227488937,131859.309450807,134322.096528664,398566.633468408
2018,1,TOLIMA,ESPINAL,20636141,19686411,24339013,64661565
2018,1,NARIÑO,CONTADERO,2444611,2972152,2613800,8030563
2018,1,SUCRE,COROZAL,24179426,20985681,21901187,67066294
2018,2,CASANARE,MANI,7265341.55913685,6666439.77423738,6469484.74194437,20401266.0753186
2018,2,SANTANDER,PUERTO PARRA,27517787,27445889,23227672,78191348
2018,1,SUCRE,BUENAVISTA,7919182,6721187,7012240,21652609
2018,2,HUILA,AIPE,27412899.0004444,26335112.4719443,30709824.6649903,84457836.137379
2018,1,CORDOBA,SAHAGUN,315568349,286519958,314337745,916426052
2018,1,NORTE DE SANTANDER,SAN CAYETANO,8097558,0,0,8097558
2018,1,CASANARE,YOPAL,33490520,0,0,33490520
2018,1,SUCRE,SAN PEDRO,4177937,1843039,1898110,7919086
2018,1,BOYACA,CHIQUINQUIRÁ,56899.4447851236,57112.4185822961,56200.0157448995,170211.879112319
2018,2,BOYACA,OTANCHE,1219806.45950246,1214960.61505102,1237652.90212059,3672419.97667407
2018,1,NORTE DE SANTANDER,CHINACOTA,12664449,0,0,12664449
2018,2,ANTIOQUIA,CAUCASIA,99627913,90626560,93405027,283659500
2018,2,ANTIOQUIA,SEGOVIA,37655272,34253129,35303275,107211676
2018,1,ANTIOQUIA,PUERTO NARE,49304301,45501528,50313515,145119344
2018,2,HUILA,PALERMO,4427751.57654099,4144160.41402212,5809504.18735176,14381416.1779149
2018,1,BOLIVAR,TURBANA,29223410,31975777,34471439,95670626
2018,1,TOLIMA,PURIFICACIÓN,1922492,1679336,1711658,5313486
2018,1,SUCRE,COVEÑAS,91748339,86385061,93300338,271433738
2018,2,ANTIOQUIA,PUERTO NARE,15619829,15069393,14270338,44959560
2018,1,NARIÑO,MALLAMA,24404389,29670801,26093398,80168588
2018,1,SUCRE,GALERAS,1547800,1421673,1484806,4454279
2018,1,NORTE DE SANTANDER,TOLEDO,38414374,0,0,38414374
2018,1,CORDOBA,CHINU,38271848,34744653,38124263,111140764
2018,2,SUCRE,COVEÑAS,10485471,9538112,9830535,29854118
2018,1,NARIÑO,GUACHUCAL,7018174,8532680,7503896,23054750
2018,1,HUILA,TESALIA,6207840.98097989,7155033.40476667,7952316.93782979,21315191.3235763
2018,1,NORTE DE SANTANDER,TIBU,20666843,0,0,20666843
2018,1,TOLIMA,FALAN,732171,671725,779013,2182909
2018,1,NARIÑO,RICAUTE,10657974,12957940,11395604,35011518
2018,1,NORTE DE SANTANDER,LA ESPERANZA,15602555,14649173,16501346,46753074
2018,1,CORDOBA,SAN ANDRES DE SOTAVENTO,202491327,183847175,201703498,588042000
2018,2,HUILA,TESALIA,688425.902030297,644333.206563991,903260.51301433,2236019.62160862
2018,1,NORTE DE SANTANDER,CONVENCIÓN,5047997,0,0,5047997
2018,2,BOYACA,CHIQUINQUIRÁ,58949.4704741701,58715.2858113596,59811.9338051279,177476.690090658
2018,1,NARIÑO,SAPUYES,672337,817426,718869,2208632
2018,2,BOYACA,MIRAFLORES,632669.733579727,630156.368369878,641926.041421516,1904752.14337112
2018,1,CORDOBA,PLANETA RICA,128749932,116895913,128248818,373894663
2018,1,CUNDINAMARCA,PARATEBUENO,146815545,115127002,152174115,414116662
2018,1,TOLIMA,SUAREZ,2161371,2050851,2578246,6790468
2018,1,SANTANDER,PUERTO PARRA,98694376,94074354,102046169,294814899
2018,1,TOLIMA,ALVARADO,31107398,30515538,36457113,98080049
2018,1,CORDOBA,BUENAVISTA,206894858,187845735,206089707,600830300
2018,1,CASANARE,PORE,62097430.026736,37807785.0970072,56370157.0003226,156275372.124066
2018,1,BOYACA,BOYACA,43968984.0783433,40498948.6148466,45139461.0261365,129607393.719326
2018,1,TOLIMA,IBAGUE,25451507,24967259,29828547,80247313
2018,1,HUILA,RIVERA,934871.06055519,3250384.21476878,3633625.83879764,7818881.11412162
2018,2,BOYACA,TUNUNGUA,76415.9802442946,76112.4075332439,77533.9882659065,230062.376043445
2018,1,BOYACA,MONIQUIRA,36637469.1535376,33745760.2255001,37612907.798631,107996137.177669
2018,1,MAGDALENA,SANTA ANA,5013719,2211733,2277820,9503272
2018,1,BOYACA,BRICEÑO,115906.276414141,116340.1119269,114481.513554425,346727.901895465
2018,1,MAGDALENA,GUAMAL,53843253,48080642,50196307,152120202
2018,1,HUILA,HOBO,258136.039108522,897494.148854067,1003314.59727995,2158944.78524254
2018,2,CORDOBA,MOMIL,16668394,15162409,15627265,47458068
2018,2,BOYACA,VILLA DE LEYVA,320357.622321296,319084.958781511,325044.631378756,964487.212481562
2018,1,NORTE DE SANTANDER,EL TARRA,15900492,0,0,15900492
2018,1,NARIÑO,CORDOBA,13155426,15994337,14065903,43215666
2018,1,BOYACA,MIRAFLORES,285795119.022689,263239875.744248,293403258.465277,842438253.232214
2018,1,CESAR,TAMALAMEQUE,85569282,78399034,81751706,245720022
2018,1,ANTIOQUIA,PUERTO BERRIO,381840750,346688006,380353243,1108881999
2018,2,HUILA,YAGUARA,4642327.79629886,4344993.33347099,6091042.44116755,15078363.5709374
2018,1,BOLIVAR,CARTAGENA,14304443,15651688,16873279,46829410
2018,1,SANTANDER,RIONEGRO,26481404,24650016,27764904,78896324
2018,2,CASANARE,MONTEREY,81411014.5338688,74700084.0816736,72493125.34945,228604223.964992
2018,1,ANTIOQUIA,SONSON,21582667,20041319,23455663,65079649
2018,1,NORTE DE SANTANDER,TEORAMA,9053519,0,0,9053519
2018,2,BOYACA,MONIQUIRA,78075.2986724564,77765.1340968229,79217.5834396805,235058.01620896
2018,1,BOLIVAR,CORDOBA,2715258,1197799,1233589,5146646
2018,4,TOLIMA,VENADILLO,26503417,28350160,29280317,84133894
2018,4,TOLIMA,SUAREZ,2435277,2306731,2276310,7018318
2018,4,TOLIMA,SANDAÑA,27082180,29701735,31116550,87900465
2018,4,TOLIMA,SAN LUIS,1463221,1618522,1684367,4766110
2018,4,TOLIMA,PURIFICACIÓN,1617426,1672363,1834760,5124549
2018,4,TOLIMA,PIEDRAS,21653119,23161895,23921827,68736841
2018,4,TOLIMA,NATAGAIMA,41688349,46321919,48039113,136049381
2018,4,TOLIMA,MARIQUIRTA,37055117,39791199,40717387,117563703
2018,4,TOLIMA,LERIDA,37059571,39729791,40816853,117606215
2018,4,TOLIMA,IBAGUE,28062441,30017815,31002688,89082944
2018,4,TOLIMA,HONDA,18871366,20285345,20707115,59863826
2018,4,TOLIMA,GUAYABAL,39849214,42825729,43738878,126413821
2018,4,TOLIMA,GUAMO,38442800,42523003,44252898,125218701
2018,4,TOLIMA,FLANDES,7809681,7397447,7299892,22507020
2018,4,TOLIMA,FALAN,783193,843539,857003,2483735
2018,4,TOLIMA,ESPINAL,22925061,22456880,22594763,67976704
2018,4,TOLIMA,COYAIMA,24017467,26686956,27676265,78380688
2018,4,TOLIMA,COELLO,12391787,13264938,13702471,39359196
2018,4,TOLIMA,CARMEN DE APICALA,8052276,7627236,7526651,23206163
2018,4,TOLIMA,ALVARADO,34298540,36688442,37892174,108879156
2018,4,SUCRE,TOLU,129037759,111027231,100033159,340098149
2018,4,SUCRE,SINCE,94938036,79815882,93519822,268273740
2018,4,SUCRE,SICELEJO,63949660,54430429,63338304,181718393
2018,4,SUCRE,SAN PEDRO,1973557,2413730,2333179,6720466
2018,4,SUCRE,SAN ONOFRE,114329041,98371492,88630609,301331142
2018,4,SUCRE,SAN JUAN BETULIA,29775334,25443592,29542493,84761419
2018,4,SUCRE,PALMITO,13525071,12153668,11064532,36743271
2018,4,SUCRE,MORROA,6080984,5183192,6026663,17290839
2018,4,SUCRE,LOS PALMITOS,40099182,33601741,39443306,113144229
2018,4,SUCRE,GALERAS,1904865,1596211,1873708,5374784
2018,4,SUCRE,COVEÑAS,108226534,97873375,103150408,309250317
2018,4,SUCRE,COROZAL,27814025,23773366,27599486,79186877
2018,4,SUCRE,BUENAVISTA,8868140,7641789,8831690,25341619
2018,4,SANTANDER,SIMACOTA,63759842,60867640,64094485,188721967
2018,4,SANTANDER,RIONEGRO,32024857,29549521,31960056,93534434
2018,4,SANTANDER,PUERTO WILCHES,189283504,180133160,189844826,559261490
2018,4,SANTANDER,PUERTO PARRA,108457973,103504321,105104127,317066421
2018,4,SANTANDER,PUENTE NACIONAL,288100271,274358789,298728147,861187207
2018,4,SANTANDER,LA BELLEZA,164793355,156933227,170872501,492599083
2018,4,SANTANDER,JESÚS MARIA,172860162,164615274,179236888,516712324
2018,4,SANTANDER,FLORIAN,389127431,370567271,403482151,1163176853
2018,4,SANTANDER,CIMITARRA,486318916,464018181,460997823,1411334920
2018,4,SANTANDER,BOLIVAR,20448776,19512653,19566924,59528353
2018,4,SANTANDER,ALBANIA,124843450,118888809,129448864,373181123
2018,4,PUTUMAYO,VALLE DEL GUAMUEZ,28475547.7194551,26430768.138709,24477477.377457,79383793.2356211
2018,4,PUTUMAYO,SAN MIGUEL,10172947.4946716,9397755.03770727,9158202.68078845,28728905.2131673
2018,4,PUTUMAYO,PUERTO GUZMÁN,1664915.28760309,1813534.01140295,1940581.98142579,5419031.28043183
2018,4,PUTUMAYO,PUERTO CAICEDO,32996050.4666165,30032790.6218161,34416072.2222542,97444913.3106868
2018,4,PUTUMAYO,ORITO,116512790.08308,110262270.247473,112580135.625221,339355195.955774
2018,4,PUTUMAYO,MOCOA,839179.948573662,841129.942891569,932336.112853677,2612646.00431891
2018,4,NORTE DE SANTANDER,TOLEDO,0,65042,6890111,6955153
2018,4,NORTE DE SANTANDER,TIBU,0,34992,3706863,3741855
2018,4,NORTE DE SANTANDER,TEORAMA,0,15329,1623865,1639194
2018,4,NORTE DE SANTANDER,SARDINATA,0,4788,507237,512025
2018,4,NORTE DE SANTANDER,SAN CAYETANO,0,13711,1452401,1466112
2018,4,NORTE DE SANTANDER,LA ESPERANZA,19057660,17603357,19045195,55706212
2018,4,NORTE DE SANTANDER,EL TARRA,0,26922,2851957,2878879
2018,4,NORTE DE SANTANDER,EL CARMEN,0,20161,2135757,2155918
2018,4,NORTE DE SANTANDER,CUCUTA,0,48538,5141764,5190302
2018,4,NORTE DE SANTANDER,CONVENCIÓN,0,8547,905423,913970
2018,4,NORTE DE SANTANDER,CHINACOTA,0,21443,2271531,2292974
2018,4,NORTE DE SANTANDER,BOCHALEMA,0,7786,824820,832606
2018,4,NARIÑO,TUMACO,81328375,80404995,84492662,246226032
2018,4,NARIÑO,SAPUYES,893231,883090,927985,2704306
2018,4,NARIÑO,RICAUTE,14159608,13998843,14710523,42868974
2018,4,NARIÑO,PUPIALES,7567987,7482062,7862438,22912487
2018,4,NARIÑO,PUERRES,37437194,37012142,38893783,113343119
2018,4,NARIÑO,MALLAMA,32422352,32054237,33683826,98160415
2018,4,NARIÑO,GUALMATAN,5767669,5702184,5992074,17461927
2018,4,NARIÑO,GUACHUCAL,9323966,9218105,9686739,28228810
2018,4,NARIÑO,CORDOBA,17477588,17279152,18157597,52914337
2018,4,NARIÑO,CONTADERO,3247777,3210903,3374140,9832820
2018,4,NARIÑO,BARBACOAS,33912302,33527271,35231746,102671319
2018,4,NARIÑO,ALDANA,2113457,2089461,2195686,6398604
2018,4,META,RESTREPO,40710680.9418238,37345141.0676032,40504538.1217762,118560360.131203
2018,4,META,PUERTO LOPEZ,610190936.068147,559373919.020699,609596543.243589,1779161398.33244
2018,4,META,CUMARAL,415025287.301646,380721050.797089,412891510.672693,1208637848.77143
2018,4,META,BARRANCA DE UPIA,354361128.688383,325070688.114609,352541732.961941,1031973549.76493
2018,4,MAGDALENA,SANTA BARBARA DE PINTO,1965171,2403475,2323266,6691912
2018,4,MAGDALENA,SANTA ANA,2368360,2896589,2799924,8064873
2018,4,MAGDALENA,SAN ZENON,4722164,4185074,4762537,13669775
2018,4,MAGDALENA,SAN SEBASTIÁN BUENAVISTA,48784768,41489753,48301289,138575810
2018,4,MAGDALENA,PIJINO DEL CARMEN,1627113,1990018,1923607,5540738
2018,4,MAGDALENA,GUAMAL,64071971,54225068,63304065,181601104
2018,4,MAGDALENA,EL BANCO,154428530,131445540,153718377,439592447
2018,4,HUILA,YAGUARA,28019299.8035722,41494694.664218,42942732.3046941,112456726.772484
2018,4,HUILA,TESALIA,6638049.73625717,7619867.35880931,8611745.02377046,22869662.1188369
2018,4,HUILA,RIVERA,1521993.95291967,3895712.61183492,4331478.01032454,9749184.57507914
2018,4,HUILA,PALERMO,23078215.9096313,37423363.5335548,37663321.4597623,98164900.9029484
2018,4,HUILA,HOBO,420252.061627074,1075681.84058128,1196005.12225379,2691939.02446215
2018,4,HUILA,CAMPOALEGRE,2873615.44842297,7355337.99100176,8178089.07919485,18407042.5186196
2018,4,HUILA,AIPE,83912226.0875696,0,0,83912226.0875696
2018,4,CUNDINAMARCA,PARATEBUENO,176368440,162131375,173560893,512060708
2018,4,CORDOBA,TUCHIN,66529356,63974795,69749632,200253783
2018,4,CORDOBA,SAN ANDRES DE SOTAVENTO,208360029,200359467,218445090,627164586
2018,4,CORDOBA,SAHAGUN,324738283,312268963,340455711,977462957
